"website","Service","City","Name","Str","DealerNr","PLZ2","Phone","Plz","Revenue_Split_raw","Factor_Split","Latitude","Profit_raw","Longitude","Revenue_total","Profit","Revenue","DealerFactor"
"http:/www.volkswagen-berolina.de","Original Parts","Berlin","Audi Zentrum Berlin-Spandau GmbH","Brunsbütteler Damm 40-50","22","13","+49 30 338009490","13581",1174769,0.07,52.533099,0.27,13.156191,16782415,294984,1092535.17,0.93
"0","Original Parts","Berlin","Klaus Piontek GmbH","Waltersdorfer Chaussee 18-20","23","12","+49 30 6097070","12355",1735943,0.08,52.415723,0.36,13.497994,21699282,824920,2291444.76,1.32
"http:/www.vw-auto-adler.de","Original Parts","Berlin","AUTO-Adler GmbH","Wendenschloßstraße 290","24","12","+49 30 6580190","12557",2268394,0.1,52.429732,0.32,13.583759,22683941,682333,2132290.36,0.94
"0","Original Parts","München","Handler München","0","25","80","0","80",2815306,0.1,48.135125,0.29,11.581981,28153057,125731566,433557124,154
"0","Original Parts","Stuttgart","Händler Stuttgart","0","26","70","0","70",1720156,0.09,48.775846,0.27,9.182932,19112840,48301980,178896224,104
"0","Original Parts","Frankfurt","Händler Frankfurt","0","27","60","0","60",854967,0.08,50.110922,0.29,8.682127,10687086,19091413,65832459,77
"0","Original Parts","Düsseldorf","Händler Düsseldorf","0","28","40","0","40",1693163,0.09,51.227741,0.32,6.773456,18812922,91566255,286144547,169
"0","Original Parts","Hamburg","Händler Hamburg","0","29","20","0","20",2246950,0.1,53.551085,0.3,9.993682,22469499,34378335,114594450,51
"0","Original Parts","Hannover","Händler Hannover","0","30","30","0","30",1926717,0.07,52.375892,0.24,9.73201,27524530,119764729,499019703,259
"0","Original Parts","Erfurt","Händler Erfurt","0","31","99","0","99",1759560,0.08,50.984768,0.34,11.02988,21994503,10170257,29912520,17
"0","Original Parts","Schwerin","Händler Schwerin","0","32","19","0","19",2385752,0.08,53.635502,0.33,11.40125,29821900,8660280,26243272,11
"0","Original Parts","Kiel","Händler Kiel","0","33","24","0","24",1714486,0.08,54.323292,0.36,10.122765,21431077,16047589,44576636,26
"0","Original Parts","Potsdam","Händler Potsdam","0","34","14","0","14",1542086,0.1,52.396149,0.35,13.05854,15420856,8095952,23131290,15
"0","Original Parts","Leipzig","Händler Leipzig","0","35","04","0","04",2116725,0.09,51.339695,0.33,12.373075,23519168,21654097,65618475,31
"0","Original Parts","Saarbrücken","Händler Saarbrücken","0","36","66","0","66",1012086,0.1,49.234779,0.34,6.9944,10120858,1376437,4048344,4
"0","Original Parts","Wiesbaden","Händler Wiesbaden","0","37","65","0","65",2146466,0.09,50.078217,0.33,8.239761,23849618,21958347,66540446,31
"0","Original Parts","Bremen","Händler Bremen","0","38","28","0","28",1474109,0.09,53.079296,0.3,8.801694,16378991,2211164,7370545,5
"0","Original Parts","Magdeburg","Händler Magdeburg","0","39","39","0","39",1844546,0.08,52.131672,0.29,11.64032,23056819,9093612,31357282,17
"http:/www.amore-automobile.de","Digital Services","Berlin","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","1","10","+49 30 6167040","10999",1388070,0.07,52.499662,0.67,13.42247,19829575,465003,694035,0.5
"http:/www.vw-autohausberlinpankow.de","Digital Services","Berlin","ASB Autohaus Berlin GmbH Berliner Str.","Berliner Straße 100","2","13","+49 30 479950","13189",1570332,0.09,52.368868,0.6,13.470358,17448136,951621,1586035.32,1.01
"http:/www.vw.volkswagen-automobile-berlin.de","Digital Services","Berlin","Volkswagen Automobile Berlin GmbH Franklinstr.","Franklinstr. 5","3","10","+49 30 89081200","10587",848239,0.07,52.464207,0.68,13.404865,12117695,847900,1246911.33,1.47
"0","Digital Services","Berlin","Andreas Witt GmbH","Strausberger Straße 1 u. 2","4","13","+49 30 9710790","13055",1964495,0.1,52.541452,0.68,13.488173,19644948,868307,1276921.75,0.65
"http:/www.vw.volkswagen-automobile-berlin.de","Digital Services","Berlin","Volkswagen Automobile Berlin GmbH Oberlandstr.","Oberlandstr. 40-41","5","12","+49 30 89081000","12099",1870536,0.07,52.52045,0.54,13.40732,26721946,1232309,2282053.92,1.22
"http:/www.volkswagen-service-autohaus-europa.de","Digital Services","Berlin","J.H. Auto(h)aus Europa GmbH","Siegfriedstraße 150","6","10","+49 30 5779930","10365",1143756,0.08,52.528827,0.63,13.499454,14296955,1160112,1841447.16,1.61
"http:/www.autohaus-thomas-kapinsky.de","Digital Services","Berlin","Autohaus Thomas Kapinsky GmbH & Co. KG","Blankenburger Straße 95","7","13","+49 30 4789960","13089",1915924,0.11,52.573267,0.69,13.443985,17417490,1982981,2873886,1.5
"0","Digital Services","Berlin","Willi Britsch GmbH","Grenzallee 100","8","12","+49 30 689850","12057",1758752,0.11,52.464327,0.74,13.446074,15988655,1600816,2163264.96,1.23
"http:/www.volkswagen-moebus.de","Digital Services","Berlin","Autohaus Möbus GmbH","Hansastraße 202","9","13","+49 30 9627620","13088",1262455,0.08,52.557932,0.52,13.492706,15780682,774642,1489696.9,1.18
"http:/www.volkswagen-autohaus-pusch.de","Digital Services","Berlin","Wilhelm Pusch Kraftfahrzeuge GmbH & Co. KG","Mecklenburgische Straße 23","10","14","+49 30 8209070","14197",943696,0.06,52.479611,0.68,13.310888,15728262,423531,622839.36,0.66
"http:/www.volkswagen-berolina.de","Digital Services","Berlin","Autohaus Berolina GmbH Cicerostr.","Cicerostraße 34","11","10","+49 30 338009142","10709",1947746,0.11,52.490626,0.53,13.301218,17706783,1806534,3408555.5,1.75
"http:/www.autohaus-friedrichthiele-berlin.de","Digital Services","Berlin","Friedrich Thiele OHG","Sophie-Charlotten-Straße 7","12","14","+49 30 3267600","14059",-243762,-0.01,52.521685,0.51,13.284828,24376195,-79564,-156007.68,0.64
"http:/www.vw.autohaus-berlin.de","Digital Services","Berlin","ASB Autohaus Berlin GmbH Marzahn","Marzahner Chaussee 234","13","12","+49 30 547970","12681",1712657,0.11,52.53081,0.75,13.531643,15569606,1078974,1438631.88,0.84
"http:/www.volkswagen-berolina.de","Digital Services","Berlin","Autohaus Berolina GmbH Ringstr.","Ringstraße 50","14","12","+49 30 338009390","12105",1591452,0.08,52.442463,0.64,13.377478,19893151,1955576,3055587.84,1.92
"0","Digital Services","Berlin","Auto Barth GmbH","Friedrichshaller Straße 39-40","15","14","+49 30 8979790","14199",311587,0.02,52.475381,0.72,13.294983,15579339,219856,305355.26,0.98
"http:/www.vw-laatzig-berlin.de","Digital Services","Berlin","Hans Laatzig Automobile GmbH","Eichhorster Weg 91","16","13","+49 30 4090030","13435",162844,0.01,52.602944,0.57,13.334898,16284435,150370,263807.28,1.62
"http:/www.vw.volkswagen-automobile-berlin.de","Digital Services","Berlin","Volkswagen Automobile Berlin GmbH Berliner Str.","Berliner Straße 68","17","13","+49 30 89081800","13507",2117040,0.08,52.582073,0.75,13.290807,26462994,2397548,3196730.4,1.51
"http:/www.volkswagen-automobile-libera.de","Digital Services","Berlin","Automobile Libera","Säntisstr. 51 - 57","18","12","+49 30 7431041","12277",600729,0.04,52.52045,0.55,13.40732,15018216,611242,1111348.65,1.85
"http:/www.vw.volkswagen-automobile-berlin.de","Digital Services","Berlin","Volkswagen Automobile Berlin GmbH am Juliusturm","Am Juliusturm 10","19","13","+49 30 89081400","13599",1015056,0.04,52.538438,0.55,13.229127,25376394,826256,1502282.88,1.48
"http:/www.volkswagen-zellmann-berlin.de","Digital Services","Berlin","Auto-Zellmann GmbH","Rudower Straße 25 - 29","20","12","+49 30 6797210","12524",2221622,0.17,52.433998,0.61,13.469765,13068365,2710379,4443244,2
"http:/www.vw.volkswagen-automobile-berlin.de","Digital Services","Berlin","Volkswagen Automobile Berlin GmbH Goerzallee","Goerzallee 251","21","14","+49 30 89081600","14167",2056471,0.12,52.415247,0.61,13.283711,17137258,1053736,1727435.64,0.84
"http:/www.volkswagen-berolina.de","Digital Services","Berlin","Audi Zentrum Berlin-Spandau GmbH","Brunsbütteler Damm 40-50","22","13","+49 30 338009490","13581",1342593,0.08,52.533099,0.69,13.156191,16782415,861542,1248611.49,0.93
"0","Digital Services","Berlin","Klaus Piontek GmbH","Waltersdorfer Chaussee 18-20","23","12","+49 30 6097070","12355",650978,0.03,52.415723,0.65,13.497994,21699282,558539,859290.96,1.32
"http:/www.vw-auto-adler.de","Digital Services","Berlin","AUTO-Adler GmbH","Wendenschloßstraße 290","24","12","+49 30 6580190","12557",2495234,0.11,52.429732,0.73,13.583759,22683941,1712230,2345519.96,0.94
"0","Digital Services","München","Handler München","0","25","80","0","80",3659897,0.13,48.135125,0.65,11.581981,28153057,366355690,563624138,154
"0","Digital Services","Stuttgart","Händler Stuttgart","0","26","70","0","70",2102412,0.11,48.775846,0.66,9.182932,19112840,144309560,218650848,104
"0","Digital Services","Frankfurt","Händler Frankfurt","0","27","60","0","60",1175579,0.11,50.110922,0.63,8.682127,10687086,57027337,90519583,77
"0","Digital Services","Düsseldorf","Händler Düsseldorf","0","28","40","0","40",2069421,0.11,51.227741,0.59,6.773456,18812922,206341968,349732149,169
"0","Digital Services","Hamburg","Händler Hamburg","0","29","20","0","20",1348170,0.06,53.551085,0.52,9.993682,22469499,35753468,68756670,51
"0","Digital Services","Hannover","Händler Hannover","0","30","30","0","30",3027698,0.11,52.375892,0.75,9.73201,27524530,588130337,784173782,259
"0","Digital Services","Erfurt","Händler Erfurt","0","31","99","0","99",2199450,0.1,50.984768,0.69,11.02988,21994503,25799549,37390650,17
"0","Digital Services","Schwerin","Händler Schwerin","0","32","19","0","19",2087533,0.07,53.635502,0.6,11.40125,29821900,13777718,22962863,11
"0","Digital Services","Kiel","Händler Kiel","0","33","24","0","24",642932,0.03,54.323292,0.75,10.122765,21431077,12537174,16716232,26
"0","Digital Services","Potsdam","Händler Potsdam","0","34","14","0","14",462626,0.03,52.396149,0.71,13.05854,15420856,4926967,6939390,15
"0","Digital Services","Leipzig","Händler Leipzig","0","35","04","0","04",705575,0.03,51.339695,0.65,12.373075,23519168,14217336,21872825,31
"0","Digital Services","Saarbrücken","Händler Saarbrücken","0","36","66","0","66",202417,0.02,49.234779,0.55,6.9944,10120858,445317,809668,4
"0","Digital Services","Wiesbaden","Händler Wiesbaden","0","37","65","0","65",2384962,0.1,50.078217,0.73,8.239761,23849618,53971690,73933822,31
"0","Digital Services","Bremen","Händler Bremen","0","38","28","0","28",1965479,0.12,53.079296,0.59,8.801694,16378991,5798163,9827395,5
"0","Digital Services","Magdeburg","Händler Magdeburg","0","39","39","0","39",0,0,52.131672,0.6,11.64032,23056819,0,0,17
